img_01430,3
img_01431,0
img_01432,3
img_01433,0
img_01434,2
img_01435,3
img_01436,0
img_01437,0
img_01438,2
img_01439,3
img_01440,1
img_01441,0
img_01442,0
img_01443,3
img_01444,3
img_01445,3
img_01446,2
img_01447,0
img_01448,0
img_01449,0
img_01450,1
img_01451,1
img_01452,0
img_01453,0
img_01454,1
img_01455,2
img_01456,1
img_01457,0
img_01458,3
img_01459,2
img_01460,3
img_01461,1
img_01462,0
img_01463,2
img_01464,1
img_01465,3
img_01466,3
img_01467,3
img_01468,0
img_01469,0
img_01470,3
img_01471,2
img_01472,2
img_01473,0
img_01474,0
img_01475,1
img_01476,3
img_01477,0
img_01478,0
img_01479,3
img_01480,0
img_01481,3
img_01482,2
img_01483,0
img_01484,3
img_01485,3
img_01486,1
img_01487,3
img_01488,1
img_01489,3
img_01490,3
img_01491,2
img_01492,3
img_01493,2
img_01494,1
img_01495,3
img_01496,2
img_01497,2
img_01498,3
img_01499,2
img_01500,3
img_01501,3
img_01502,0
img_01503,0
img_01504,1
img_01505,3
img_01506,1
img_01507,0
img_01508,0
img_01509,3
img_01510,1
img_01511,3
img_01512,1
img_01513,3
img_01514,0
img_01515,0
img_01516,0
img_01517,1
img_01518,1
img_01519,2
img_01520,2
img_01521,3
img_01522,2
img_01523,1
img_01524,3
img_01525,0
img_01526,2
img_01527,2
img_01528,0
img_01529,0
img_01530,0
img_01531,0
img_01532,2
img_01533,0
img_01534,0
img_01535,0
img_01536,0
img_01537,1
img_01538,3
img_01539,0
img_01540,3
img_01541,2
img_01542,0
img_01543,2
img_01544,3
img_01545,2
img_01546,3
img_01547,3
img_01548,2
img_01549,3
img_01550,0
img_01551,1
img_01552,3
img_01553,2
img_01554,3
img_01555,0
img_01556,1
img_01557,0
img_01558,2
img_01559,1
img_01560,1
img_01561,1
img_01562,3
img_01563,1
img_01564,2
img_01565,2
img_01566,3
img_01567,3
img_01568,1
img_01569,2
img_01570,2
img_01571,1
img_01572,0
img_01573,0
img_01574,3
img_01575,1
img_01576,0
img_01577,1
img_01578,0
img_01579,3
img_01580,2
img_01581,2
img_01582,3
img_01583,1
img_01584,0
img_01585,2
img_01586,3
img_01587,1
img_01588,2
img_01589,2
img_01590,2
img_01591,2
img_01592,1
img_01593,0
img_01594,0
img_01595,1
img_01596,1
img_01597,2
img_01598,0
img_01599,2
img_01600,1
img_01601,2
img_01602,1
img_01603,3
img_01604,3
img_01605,1
img_01606,0
img_01607,2
img_01608,2
img_01609,2
img_01610,3
img_01611,2
img_01612,1
img_01613,0
img_01614,2
img_01615,2
img_01616,0
img_01617,3
img_01618,1
img_01619,3
img_01620,0
img_01621,2
img_01622,1
img_01623,0
img_01624,0
img_01625,2
img_01626,3
img_01627,1
img_01628,3
img_01629,1
img_01630,3
img_01631,3
img_01632,3
img_01633,3
img_01634,0
img_01635,0
img_01636,0
img_01637,0
img_01638,3
img_01639,0
img_01640,3
img_01641,3
img_01642,2
img_01643,2
img_01644,0
img_01645,1
img_01646,1
img_01647,1
img_01648,3
img_01649,0
img_01650,0
img_01651,1
img_01652,2
img_01653,0
img_01654,2
img_01655,0
img_01656,2
img_01657,0
img_01658,1
img_01659,2
img_01660,2
img_01661,2
img_01662,1
img_01663,0
img_01664,0
img_01665,2
img_01666,3
img_01667,0
img_01668,2
img_01669,2
img_01670,2
img_01671,2
img_01672,0
img_01673,3
img_01674,2
img_01675,3
img_01676,0
img_01677,2
img_01678,0
img_01679,3
img_01680,1
img_01681,3
img_01682,1
img_01683,0
img_01684,2
img_01685,2
img_01686,2
img_01687,2
img_01688,1
img_01689,2
img_01690,1
img_01691,2
img_01692,1
img_01693,2
img_01694,3
img_01695,0
img_01696,1
img_01697,2
img_01698,1
img_01699,1
img_01700,1
img_01701,0
img_01702,1
img_01703,1
img_01704,2
img_01705,1
img_01706,3
img_01707,3
img_01708,1
img_01709,1
img_01710,0
img_01711,0
img_01712,1
img_01713,1
img_01714,1
img_01715,3
img_01716,1
img_01717,3
img_01718,3
img_01719,2
img_01720,0
img_01721,3
img_01722,1
img_01723,3
img_01724,0
img_01725,2
img_01726,0
img_01727,3
img_01728,2
img_01729,1
img_01730,1
img_01731,1
img_01732,0
img_01733,1
img_01734,1
img_01735,1
img_01736,0
img_01737,2
img_01738,0
img_01739,1
img_01740,0
img_01741,2
img_01742,3
img_01743,0
img_01744,3
img_01745,0
img_01746,2
img_01747,2
img_01748,3
img_01749,3
img_01750,2
img_01751,1
img_01752,0
img_01753,3
img_01754,3
img_01755,2
img_01756,0
img_01757,3
img_01758,1
img_01759,1
img_01760,1
img_01761,3
img_01762,2
img_01763,1
img_01764,1
img_01765,3
img_01766,2
img_01767,3
img_01768,1
img_01769,1
img_01770,1
img_01771,3
img_01772,1
img_01773,2
img_01774,1
img_01775,2
img_01776,1
img_01777,3
img_01778,2
img_01779,2
img_01780,3
img_01781,3
img_01782,0
img_01783,2
img_01784,0
img_01785,1
img_01786,3
img_01787,2
img_01788,3
img_01789,1
img_01790,2
img_01791,0
img_01792,0
img_01793,2
img_01794,2
img_01795,2
img_01796,1
img_01797,0
img_01798,3
img_01799,3
img_01800,0
img_01801,1
img_01802,0
img_01803,2
img_01804,2
img_01805,2
img_01806,0
img_01807,0
img_01808,3
img_01809,3
img_01810,2
img_01811,0
img_01812,1
img_01813,1
img_01814,1
img_01815,0
img_01816,1
img_01817,1
img_01818,0
img_01819,3
img_01820,3
img_01821,0
img_01822,3
img_01823,0
img_01824,1
img_01825,2
img_01826,0
img_01827,0
img_01828,3
img_01829,3
img_01830,1
img_01831,2
img_01832,2
img_01833,0
img_01834,1
img_01835,0
img_01836,2
img_01837,2
img_01838,1
img_01839,1
img_01840,2
img_01841,0
img_01842,2
img_01843,2
img_01844,2
img_01845,1
img_01846,3
img_01847,0
img_01848,2
img_01849,1
img_01850,0
img_01851,1
img_01852,2
img_01853,2
img_01854,1
img_01855,2
img_01856,3
img_01857,2
img_01858,2
img_01859,2
img_01860,3
img_01861,3
img_01862,0
img_01863,0
img_01864,0
img_01865,3
img_01866,3
img_01867,1
img_01868,2
img_01869,3
img_01870,1
img_01871,2
img_01872,3
img_01873,0
img_01874,3
img_01875,3
img_01876,1
img_01877,0
img_01878,0
img_01879,0
img_01880,1
img_01881,0
img_01882,0
img_01883,0
img_01884,0
img_01885,2
img_01886,1
img_01887,0
img_01888,3
img_01889,0
img_01890,0
img_01891,1
img_01892,1
img_01893,2
img_01894,3
img_01895,2
img_01896,3
img_01897,3
img_01898,2
img_01899,0
img_01900,0
img_01901,0
img_01902,2
img_01903,1
img_01904,3
img_01905,1
img_01906,1
img_01907,0
img_01908,2
img_01909,3
img_01910,3
img_01911,1
img_01912,2
img_01913,0
img_01914,1
img_01915,1
img_01916,1
img_01917,1
img_01918,1
img_01919,3
img_01920,2
img_01921,1
img_01922,0
img_01923,0
img_01924,3
img_01925,1
img_01926,1
img_01927,2
img_01928,2
img_01929,0
img_01930,2
img_01931,1
img_01932,1
img_01933,0
img_01934,1
img_01935,0
img_01936,2
img_01937,0
img_01938,3
img_01939,1
img_01940,2
img_01941,0
img_01942,2
img_01943,0
img_01944,3
img_01945,0
img_01946,3
img_01947,1
img_01948,1
img_01949,2
img_01950,3
img_01951,3
img_01952,0
img_01953,1
img_01954,2
img_01955,3
img_01956,0
img_01957,3
img_01958,0
img_01959,0
img_01960,1
img_01961,3
img_01962,0
img_01963,1
img_01964,2
img_01965,0
img_01966,0
img_01967,1
img_01968,1
img_01969,2
img_01970,2
img_01971,2
img_01972,0
img_01973,0
img_01974,1
img_01975,3
img_01976,2
img_01977,1
img_01978,0
img_01979,3
img_01980,1
img_01981,1
img_01982,0
img_01983,3
img_01984,2
img_01985,0
img_01986,2
img_01987,1
img_01988,1
img_01989,0
img_01990,1
img_01991,3
img_01992,0
img_01993,0
img_01994,3
img_01995,2
img_01996,3
img_01997,3
img_01998,3
img_01999,3
